	FromNodeId	ToNodeId	Sign
62746	4135	11026	1
62747	355	11026	1
62748	9921	11026	1
62749	10691	11026	1
62750	7717	11026	1
62751	283	11026	1
62752	6864	11026	1
62753	3091	11026	1
62754	8928	11026	1
62755	8741	11026	1
62756	8167	11026	1
62757	7249	11026	1
62758	269	11026	1
62759	1481	11026	1
62760	2896	11026	1
62761	10364	11026	-1
62762	5832	11026	-1
62763	1765	7304	1
62764	7519	7304	1
62765	6295	7304	1
62766	2830	7304	1
62767	5429	7304	1
62768	4028	7304	1
62769	614	7304	1
62770	9883	7304	1
62771	1271	7304	1
62772	854	7304	1
62773	1135	7304	1
62774	4928	7304	1
62775	9068	7304	1
62776	693	7304	1
62777	9560	7304	1
62778	6814	7304	1
62779	4827	7304	1
62780	6267	7304	1
62781	8835	7304	1
62782	5750	7304	1
62783	3827	7304	1
62784	10996	7304	1
62785	1891	7304	1
62786	11079	7304	1
62787	88	7304	1
62788	9935	7304	1
62789	10179	7304	1
62790	6764	7304	1
62791	9837	7304	1
62792	9854	7304	1
62793	10578	7304	1
62794	2184	7304	1
62795	6746	7304	1
62796	8206	7304	1
62797	7525	7304	1
62798	3007	7304	1
62799	6611	7304	1
62800	11261	7304	1
62801	7960	7304	1
62802	4135	7304	1
62803	11366	7304	1
62804	1487	7304	1
62805	538	7304	1
62806	5560	7304	1
62807	8899	7304	1
62808	4097	7304	1
62809	3352	7304	1
62810	110	7304	1
62811	11110	7304	1
62812	8741	7304	1
62813	1184	7304	1
62814	8883	7304	1
62815	3107	7304	1
62816	7571	7304	1
62817	2402	7304	1
62818	9780	7304	1
62819	9801	7304	1
62820	3578	7304	1
62821	8111	7304	1
62822	2314	7304	1
62823	7220	7304	1
62824	10480	7304	1
62825	3948	7304	1
62826	6907	7304	1
62827	6631	7304	1
62828	7903	7304	1
62829	5724	7304	1
62830	1170	7304	1
62831	7511	651	1
62832	742	651	1
62833	5429	651	1
62834	110	651	1
62835	1213	651	1
62836	6267	651	1
62837	9409	651	1
62838	7208	651	1
62839	3862	651	1
62840	2830	651	1
62841	10038	651	1
62842	9758	651	1
62843	1527	651	1
62844	10406	651	1
62845	4951	651	1
62846	1605	651	1
62847	10530	651	1
62848	3007	651	1
62849	4607	651	1
62850	614	651	1
62851	3038	651	1
62852	8684	651	1
62853	7739	651	1
62854	9854	651	1
62855	11079	651	1
62856	10578	651	1
62857	542	651	1
62858	2055	651	1
62859	4928	651	1
62860	7378	651	1
62861	5050	651	1
62862	9560	651	1
62863	4421	651	1
62864	9068	651	1
62865	2198	651	1
62866	6428	651	1
62867	677	651	1
62868	3996	651	1
62869	7571	651	1
62870	5252	651	1
62871	9201	651	1
62872	6631	651	1
62873	5675	651	1
62874	1956	651	1
62875	4827	651	1
62876	7788	651	1
62877	538	651	1
62878	4244	651	1
62879	4729	651	1
62880	7575	651	1
62881	7296	651	1
62882	2164	651	1
62883	6764	651	1
62884	355	651	1
62885	6637	651	1
62886	9097	651	1
62887	145	651	1
62888	4591	651	1
62889	8030	651	1
62890	10753	651	1
62891	7127	651	1
62892	2314	651	1
62893	520	651	1
62894	2147	651	1
62895	6966	651	1
62896	7932	651	1
62897	8741	651	1
62898	5569	651	1
62899	6611	651	1
62900	7791	651	1
62901	6815	651	1
62902	8899	651	1
62903	1936	651	1
62904	763	651	1
62905	10784	651	1
62906	3314	651	1
62907	3795	651	1
62908	8167	651	1
62909	7220	651	1
62910	9978	651	1
62911	7500	651	1
62912	3605	651	1
62913	9047	651	1
62914	3087	651	1
62915	10365	651	1
62916	6376	651	1
62917	9921	651	1
62918	7206	651	1
62919	2679	651	1
62920	4135	651	1
62921	10721	651	1
62922	1135	651	1
62923	7128	651	1
62924	11079	2919	1
62925	5597	2919	1
62926	1719	2919	1
62927	6639	2919	1
62928	11372	2919	1
62929	9921	2919	1
62930	3764	2919	1
62931	4064	2919	1
62932	7281	2919	1
62933	2830	2919	1
62934	985	2919	1
62935	1573	2919	1
62936	10578	2919	1
62937	3578	2919	1
62938	2557	2919	1
62939	4082	2919	1
62940	10461	2919	1
62941	4901	2919	1
62942	10310	2919	1
62943	9018	2919	1
62944	826	2919	1
62945	3694	2919	1
62946	11176	2919	1
62947	1753	2919	1
62948	8835	2919	1
62949	6781	2919	1
62950	9404	2919	1
62951	2432	2919	1
62952	2926	2919	1
62953	1438	2919	1
62954	9477	2919	1
62955	6267	2919	1
62956	4607	2919	1
62957	9758	2919	1
62958	3565	2919	1
62959	3352	2919	1
62960	1210	2919	1
62961	3250	2919	1
62962	4280	2919	1
62963	9630	2919	1
62964	10038	2919	1
62965	7386	2919	1
62966	10639	2919	1
62967	110	2919	1
62968	3091	2919	1
62969	8213	2919	1
62970	2413	2919	1
62971	8899	2919	1
62972	3007	2919	1
62973	5118	2919	1
62974	5928	2919	1
62975	8074	2919	1
62976	8741	2919	1
62977	1408	2919	1
62978	8612	2919	1
62979	6995	2919	1
62980	7571	2919	1
62981	10235	2919	1
62982	10900	2919	1
62983	10334	2919	1
62984	693	2919	1
62985	6428	2919	1
62986	10721	2919	1
62987	5732	2919	1
62988	5308	2919	1
62989	1605	2919	1
62990	4913	2919	1
62991	9560	2919	1
62992	4284	2919	1
62993	285	2919	1
62994	11075	2919	1
62995	7369	2919	1
62996	750	2919	1
62997	9168	2919	1
62998	2027	2919	1
62999	7832	2919	1
63000	7525	2919	1
63001	5075	2919	1
63002	1627	2919	1
63003	269	2919	1
63004	10314	2919	1
63005	1001	2919	1
63006	3712	2919	1
63007	9897	2919	1
63008	4778	2919	1
63009	10899	2919	1
63010	10406	2919	1
63011	5429	2919	-1
63012	8601	2919	-1
63013	8167	2919	-1
63014	1926	2919	-1
63015	7128	2919	-1
63016	2111	2919	-1
63017	3521	2919	-1
63018	8879	2919	-1
63019	4582	2919	-1
63020	626	2919	0
63021	5832	2919	0
63022	7831	2919	0
63023	0	2919	0
63024	4244	9068	1
63025	6428	9068	1
63026	2088	9068	1
63027	1605	9068	1
63028	9279	9068	1
63029	5429	9068	1
63030	4714	9068	1
63031	1719	9068	1
63032	11079	9068	1
63033	3832	9068	1
63034	1790	9068	1
63035	4116	9068	1
63036	3521	9068	1
63037	4570	9068	1
63038	4048	9068	1
63039	3395	9068	1
63040	9560	9068	1
63041	4103	9068	1
63042	11379	9068	1
63043	5732	9068	1
63044	8999	9068	1
63045	5597	9068	1
63046	9605	9068	1
63047	985	9068	1
63048	8470	9068	1
63049	1223	9068	1
63050	6764	9068	1
63051	2184	9068	1
63052	9758	9068	1
63053	4951	9068	1
63054	626	9068	1
63055	7511	9068	1
63056	4284	9068	1
63057	10353	9068	1
63058	1586	9068	1
63059	1229	9068	1
63060	7889	9068	1
63061	453	9068	1
63062	10897	9068	1
63063	6966	9068	1
63064	3937	9068	1
63065	987	9068	1
63066	4913	9068	1
63067	10639	9068	1
63068	285	9068	1
63069	240	9068	1
63070	650	9068	1
63071	6641	9068	1
63072	2865	9068	1
63073	10406	9068	1
63074	2830	9068	1
63075	10934	9068	1
63076	11366	9068	1
63077	2400	9068	1
63078	1438	9068	1
63079	3007	9068	1
63080	7369	9068	1
63081	4582	9068	1
63082	110	9068	1
63083	10038	9068	1
63084	7302	9068	1
63085	7006	9068	1
63086	5118	9068	1
63087	3128	9068	1
63088	7513	9068	1
63089	10578	9068	1
63090	3605	9068	1
63091	1090	9068	1
63092	7571	9068	1
63093	8167	9068	1
63094	2597	9068	1
63095	8657	9068	1
63096	8741	9068	1
63097	8976	9068	1
63098	9935	9068	1
63099	7128	9068	1
63100	8899	9068	1
63101	6347	9068	1
63102	1213	9068	1
63103	9994	9068	1
63104	1735	9068	1
63105	3091	9068	1
63106	9168	9068	1
63107	6883	9068	1
63108	6995	9068	1
63109	7249	9068	1
63110	6893	9068	1
63111	4386	9068	1
63112	2147	9068	1
63113	10150	9068	1
63114	4786	9068	1
63115	6205	9068	1
63116	7712	9068	1
63117	2896	9068	1
63118	9921	9068	-1
63119	1415	9068	-1
63120	4018	7296	1
63121	8087	7296	1
63122	0	7296	1
63123	10578	7296	1
63124	9854	7296	1
63125	11169	7296	1
63126	9914	7296	1
63127	1135	7296	1
63128	4244	7296	1
63129	10291	7296	1
63130	1473	7296	1
63131	6347	7296	1
63132	614	7296	1
63133	8961	7296	1
63134	10971	7296	1
63135	3209	7296	1
63136	1170	7296	1
63137	2830	7296	1
63138	5750	7296	1
63139	8495	7296	1
63140	1213	7296	1
63141	3357	7296	1
63142	4135	7296	1
63143	1936	7296	1
63144	3007	7296	1
63145	8835	7296	1
63146	2081	7296	1
63147	542	7296	1
63148	10996	7296	1
63149	4538	7296	1
63150	5724	7296	1
63151	5746	7296	1
63152	2304	7296	1
63153	6637	7296	1
63154	1210	7296	1
63155	6315	7296	1
63156	2198	7296	1
63157	9169	7296	1
63158	5777	7296	1
63159	7220	7296	1
63160	9351	7296	1
63161	110	7296	1
63162	7500	7296	1
63163	538	7296	1
63164	11079	7296	1
63165	3641	7296	-1
63166	8612	7296	0
63167	3395	7525	1
63168	6428	7525	1
63169	10364	7525	1
63170	4913	7525	1
63171	10578	7525	1
63172	2830	7525	1
63173	9279	7525	1
63174	985	7525	1
63175	5429	7525	1
63176	8925	7525	1
63177	10934	7525	1
63178	4931	7525	1
63179	1543	7525	1
63180	558	7525	1
63181	4529	7525	1
63182	8239	7525	1
63183	8108	7525	1
63184	2520	7525	1
63185	8167	7525	1
63186	3091	7525	1
63187	6995	7525	1
63188	10442	7525	1
63189	5321	7525	1
63190	7571	7525	1
63191	3835	7525	1
63192	4854	7525	1
63193	2190	7525	1
63194	1501	7525	1
63195	4773	7525	1
63196	9758	7525	1
63197	11052	7525	1
63198	5732	7525	1
63199	7513	7525	1
63200	3832	7525	1
63201	2184	7525	1
63202	4280	7525	1
63203	9168	7525	1
63204	6797	7525	1
63205	9054	7525	1
63206	4284	7525	1
63207	5675	7525	1
63208	5042	7525	1
63209	9329	7525	1
63210	6004	7525	1
63211	1586	7525	1
63212	7366	7525	1
63213	4018	7525	1
63214	7500	7525	1
63215	1935	7525	1
63216	897	7525	1
63217	10002	7525	1
63218	7903	7525	1
63219	11079	7525	1
63220	8899	7525	1
63221	854	7525	1
63222	2516	7525	1
63223	6782	7525	1
63224	1936	7525	1
63225	5336	7525	1
63226	3605	7525	1
63227	9897	7525	1
63228	1605	6183	1
63229	10721	6183	1
63230	6675	6183	1
63231	5429	6183	1
63232	10934	6183	1
63233	1719	6183	1
63234	10578	6183	1
63235	2830	6183	1
63236	5564	6183	1
63237	985	6183	1
63238	8925	6183	1
63239	6516	6183	1
63240	1765	6183	1
63241	5750	6183	1
63242	2865	6183	1
63243	6147	6183	1
63244	6267	6183	1
63245	9630	6183	1
63246	3091	6183	1
63247	7500	6183	1
63248	6764	6183	1
63249	8899	6183	1
63250	10314	6183	1
63251	987	6183	1
63252	6883	6183	1
63253	3521	6183	1
63254	236	6183	1
63255	6343	6183	1
63256	4115	6183	1
63257	4513	6183	1
63258	3007	6183	1
63259	2402	6183	1
63260	5050	6183	1
63261	11039	6183	1
63262	10406	6183	1
63263	9854	6183	1
63264	10038	6183	1
63265	11079	6183	1
63266	5052	6183	1
63267	4135	6183	1
63268	7511	6183	1
63269	6894	6183	1
63270	5118	6183	1
63271	3107	6183	1
63272	2896	6183	1
63273	10691	6183	1
63274	7717	6183	1
63275	6864	6183	1
63276	110	6183	1
63277	1936	6183	1
63278	7206	6183	1
63279	3605	6183	1
63280	8741	6183	1
63281	4103	6183	1
63282	8167	6183	1
63283	7249	6183	1
63284	269	6183	1
63285	9671	6183	1
63286	8074	6183	1
63287	4084	6183	1
63288	3740	6183	1
63289	10633	6183	1
63290	11083	6183	1
63291	4130	6183	1
63292	6378	6183	0
63293	9097	9712	1
63294	9978	9712	1
63295	7791	9712	1
63296	9341	9712	1
63297	8917	9712	1
63298	1719	9712	1
63299	2027	9712	1
63300	3290	9712	1
63301	10578	9712	1
63302	8413	9712	1
63303	10664	9712	1
63304	4913	9712	1
63305	3250	9712	1
63306	4284	9712	1
63307	2091	9712	1
63308	9881	9712	1
63309	5429	9712	1
63310	6428	9712	1
63311	7859	9712	1
63312	5758	9712	1
63313	10721	9712	1
63314	11039	9712	1
63315	7069	9712	1
63316	3790	9712	1
63317	3007	9712	1
63318	1926	9712	1
63319	1753	9712	1
63320	11079	9712	1
63321	558	9712	1
63322	1735	9712	1
63323	10537	9712	1
63324	5118	9712	1
63325	985	9712	1
63326	6147	9712	1
63327	2400	9712	1
63328	10406	9712	1
63329	6637	9712	1
63330	3648	9712	1
63331	5050	9712	1
63332	6769	9712	1
63333	10934	9712	1
63334	8369	9712	1
63335	9883	9712	1
63336	10286	9712	1
63337	10038	9712	1
63338	2088	9712	1
63339	11032	9712	1
63340	1936	9712	1
63341	5938	9712	1
63342	7960	9712	1
63343	6764	9712	1
63344	9560	9712	1
63345	7249	9712	1
63346	3091	9712	1
63347	6101	9712	1
63348	4157	9712	1
63349	8167	9712	1
63350	3521	9712	1
63351	7970	9712	1
63352	7127	9712	1
63353	7214	9712	1
63354	8740	9712	1
63355	10900	9712	1
63356	7128	9712	1
63357	6267	9712	1
63358	8899	9712	1
63359	1210	9712	1
63360	2346	9712	1
63361	6376	9712	1
63362	5308	9712	1
63363	9313	9712	1
63364	6494	9712	1
63365	9500	9712	1
63366	110	9712	1
63367	8925	9712	-1
63368	236	9712	0
63369	9921	9712	0
63370	2703	1950	1
63371	4319	1950	1
63372	10578	1950	1
63373	3290	1950	1
63374	987	1950	1
63375	3521	1950	1
63376	2830	1950	1
63377	10537	1950	1
63378	11039	1950	1
63379	4723	1950	1
63380	4913	1950	1
63381	5429	1950	1
63382	5118	1950	1
63383	985	1950	1
63384	6637	1950	1
63385	542	1950	1
63386	1719	1950	1
63387	11379	1950	1
63388	8074	1950	1
63389	9560	1950	1
63390	7249	1950	1
63391	4103	1950	1
63392	4284	1950	1
63393	2027	1950	1
63394	3007	1950	1
63395	5308	1950	1
63396	6267	1950	1
63397	6101	1950	1
63398	6764	1950	1
63399	2328	1950	1
63400	4157	1950	1
63401	8928	1950	1
63402	8167	1950	1
63403	1926	1950	1
63404	2919	1950	1
63405	10900	1950	1
63406	6769	1950	1
63407	9854	1950	1
63408	11372	1950	1
63409	1210	1950	1
63410	10639	1950	1
63411	1936	1950	1
63412	6631	1950	1
63413	8369	1950	1
63414	2400	1950	1
63415	336	1950	1
63416	10936	1950	1
63417	6995	1950	1
63418	11079	1950	1
63419	7369	1950	1
63420	1573	1950	1
63421	5079	1950	1
63422	10038	1950	1
63423	8899	1950	1
63424	6183	1950	-1
63425	5832	1950	0
63426	10578	9211	1
63427	4018	9211	1
63428	972	9211	1
63429	2830	9211	1
63430	4931	9211	1
63431	2091	9211	1
63432	10291	9211	1
63433	9274	9211	1
63434	23	9211	1
63435	4928	9211	1
63436	8961	9211	1
63437	5096	9211	1
63438	1135	9211	1
63439	8339	9211	1
63440	10048	9211	1
63441	7903	9211	1
63442	240	9211	1
63443	9854	9211	1
63444	614	9211	1
63445	2597	9211	1
63446	5956	9211	1
63447	7960	9211	1
63448	558	9211	1
63449	6781	9211	1
63450	2882	9211	1
63451	3290	9211	1
63452	4368	9211	1
63453	3209	9211	1
63454	3346	9211	1
63455	7576	9211	1
63456	8517	9211	1
63457	6883	9211	1
63458	935	9211	1
63459	4546	9211	1
63460	3435	9211	1
63461	9434	9211	1
63462	182	9211	1
63463	4135	9211	1
63464	2094	9211	1
63465	3317	9211	1
63466	9351	9211	1
63467	6409	9211	1
63468	88	9211	1
63469	1935	9211	1
63470	542	9211	1
63471	3948	9211	1
63472	7970	9211	1
63473	7220	9211	1
63474	3488	9211	1
63475	8828	9211	1
63476	0	9211	1
63477	8438	9211	1
63478	3865	9211	1
63479	3357	9211	1
63480	1210	9211	1
63481	6315	9211	1
63482	1869	9211	1
63483	3666	9211	1
63484	2469	9211	1
63485	110	9211	1
63486	7519	9211	1
63487	8733	9211	1
63488	1170	9211	1
63489	9169	9211	1
63490	2111	9211	1
63491	3210	9211	1
63492	3641	9211	1
63493	10124	9211	1
63494	10996	9211	1
63495	10480	9211	1
63496	7511	9211	1
63497	4208	9211	1
63498	6713	9211	-1
63499	2680	9211	-1
63500	8174	9211	-1
63501	1600	8455	1
63502	7386	8455	1
63503	8999	8455	1
63504	5009	8455	1
63505	7525	8455	1
63506	7711	8455	1
63507	7519	8455	1
63508	10934	8455	1
63509	5485	8455	1
63510	1495	8455	1
63511	0	8455	1
63512	1491	8455	1
63513	273	8455	1
63514	1412	8455	1
63515	991	8455	1
63516	8740	8455	1
63517	7862	8455	1
63518	4854	8455	1
63519	3937	8455	1
63520	11379	8455	1
63521	1137	8455	1
63522	4434	8455	1
63523	7006	8455	1
63524	3007	8455	1
63525	4018	8455	1
63526	6358	8455	1
63527	10526	8455	1
63528	7245	8455	1
63529	7831	8455	1
63530	2830	8455	1
63531	8239	8455	1
63532	2670	8455	1
63533	6315	8455	1
63534	8521	8455	1
63535	3832	8455	1
63536	3501	8455	1
63537	88	8455	1
63538	1765	8455	1
63539	9097	8455	1
63540	3250	8455	1
63541	9279	8455	1
63542	7513	8455	1
63543	1223	8455	1
63544	3746	8455	1
63545	3600	8455	1
63546	3091	8455	1
63547	7152	8455	1
63548	9023	8455	1
63549	9032	8455	1
63550	10364	8455	1
63551	6503	8455	1
63552	7712	8455	1
63553	381	8455	1
63554	154	8455	1
63555	10038	8455	1
63556	7561	8455	1
63557	2323	8455	1
63558	9587	8455	1
63559	5429	8455	1
63560	4103	8455	1
63561	483	8455	1
63562	269	8455	1
63563	4421	8455	1
63564	9978	8455	1
63565	4116	8455	1
63566	9635	8455	1
63567	4623	8455	1
63568	9448	8455	1
63569	854	8455	1
63570	9329	8455	1
63571	6664	8455	1
63572	1164	8455	1
63573	110	8455	1
63574	883	8455	1
63575	9068	8455	1
63576	4259	8455	1
63577	6977	8455	1
63578	6220	8455	1
63579	9120	8455	1
63580	5284	8455	1
63581	10324	8455	1
63582	5070	8455	1
63583	1763	8455	1
63584	2516	8455	1
63585	4040	8455	1
63586	7180	8455	1
63587	6769	8455	1
63588	650	8455	1
63589	1438	8455	1
63590	6182	8455	1
63591	4138	8455	1
63592	558	8455	1
63593	4975	8455	1
63594	4547	8455	1
63595	8167	8455	1
63596	7211	8455	1
63597	6786	8455	1
63598	6417	8455	1
63599	10150	8455	1
63600	5249	8455	1
63601	10578	8455	1
63602	4284	8455	1
63603	941	8455	1
63604	8384	8455	1
63605	437	8455	1
63606	4674	8455	1
63607	1227	8455	1
63608	4451	8455	1
63609	8835	8455	1
63610	4511	8455	1
63611	975	8455	1
63612	4995	8455	1
63613	1078	8455	1
63614	8042	8455	1
63615	1944	8455	1
63616	8612	8455	1
63617	5347	8455	1
63618	4454	8455	1
63619	4288	8455	1
63620	8923	8455	1
63621	1827	8455	1
63622	2809	8455	1
63623	1272	8455	1
63624	11044	8455	1
63625	2919	8455	1
63626	8771	8455	1
63627	4064	8455	1
63628	10353	8455	1
63629	7624	8455	1
63630	4386	8455	1
63631	9994	8455	1
63632	11075	8455	1
63633	11274	8455	1
63634	11251	8455	1
63635	1271	8455	1
63636	2328	8455	1
63637	3298	8455	1
63638	5675	8455	1
63639	8508	8455	1
63640	10230	8455	1
63641	6061	8455	1
63642	326	8455	1
63643	1994	8455	1
63644	972	8455	1
63645	2088	8455	1
63646	3412	8455	1
63647	10721	8455	1
63648	4642	8455	1
63649	1232	8455	1
63650	4490	8455	1
63651	3038	8455	1
63652	5321	8455	-1
63653	4702	8455	-1
63654	10744	8455	-1
63655	8683	8455	-1
63656	3290	8455	-1
63657	5958	8455	-1
63658	3346	8455	-1
63659	985	8455	-1
63660	8976	8455	-1
63661	2111	8455	-1
63662	5118	8455	-1
63663	7571	8455	-1
63664	1926	8455	-1
63665	9758	8455	-1
63666	7500	8455	-1
63667	3675	8455	-1
63668	9630	8455	-1
63669	9458	8455	-1
63670	5597	8455	-1
63671	5928	8455	-1
63672	8219	8455	-1
63673	1721	8455	-1
63674	4190	8455	-1
63675	8067	8455	-1
63676	9763	8455	-1
63677	9626	8455	-1
63678	10848	8455	-1
63679	3461	8455	-1
63680	626	8455	-1
63681	9605	8455	-1
63682	7673	8455	-1
63683	7514	8455	-1
63684	10077	8455	-1
63685	2703	8455	-1
63686	9854	8455	-1
63687	5319	8455	-1
63688	652	8455	-1
63689	11328	8455	-1
63690	6378	8455	-1
63691	4277	8455	-1
63692	6286	8455	-1
63693	0	8455	-1
63694	5011	8455	-1
63695	2043	8455	-1
63696	9623	8455	-1
63697	10008	8455	-1
63698	4913	8455	0
63699	10530	8455	0
63700	10314	8455	0
63701	9139	8455	0
63702	10149	8455	0
63703	1397	8455	0
63704	6954	8455	0
63705	6613	8455	0
63706	8734	8455	0
63707	10721	9853	1
63708	5429	9853	1
63709	5732	9853	1
63710	326	9853	1
63711	10578	9853	1
63712	4103	9853	1
63713	5597	9853	1
63714	10937	9853	1
63715	3290	9853	1
63716	5675	9853	1
63717	7435	9853	1
63718	3835	9853	1
63719	8999	9853	1
63720	7513	9853	1
63721	4913	9853	1
63722	854	9853	1
63723	9523	9853	1
63724	1600	9853	1
63725	2830	9853	1
63726	1605	9853	1
63727	9329	9853	1
63728	8628	9853	1
63729	4284	9853	1
63730	985	9853	1
63731	11052	9853	1
63732	5118	9853	1
63733	2516	9853	1
63734	381	9853	1
63735	8167	9853	1
63736	5712	9853	1
63737	5336	9853	1
63738	6004	9853	1
63739	1765	9853	1
63740	7127	9853	1
63741	4570	9853	1
63742	8740	9853	1
63743	7960	9853	1
63744	9053	9853	1
63745	1312	9853	1
63746	5813	9853	1
63747	11136	9853	1
63748	2088	9853	1
63749	4076	9853	1
63750	1412	9853	1
63751	7571	9853	1
63752	461	9853	1
63753	437	9853	1
63754	5321	9853	1
63755	4582	9853	1
63756	7072	9853	1
63757	3091	9853	1
63758	3097	9853	1
63759	7006	9853	1
63760	2513	9853	1
63761	7442	9853	1
63762	11192	9853	1
63763	6797	9853	1
63764	4386	9853	1
63765	10406	9853	1
63766	7366	9853	1
63767	10227	9853	1
63768	4662	9853	1
63769	6102	9853	1
63770	9897	9853	1
63771	110	9853	1
63772	8925	9853	-1
63773	4975	9853	-1
63774	1939	9853	-1
63775	558	9853	-1
63776	3764	9853	-1
63777	2481	9853	-1
63778	8899	9853	-1
63779	7831	9853	-1
63780	7500	9853	0
63781	7245	9853	0
63782	4854	9853	0
63783	10530	9853	0
63784	6077	9853	0
63785	10934	9853	0
63786	11079	9853	0
63787	10721	3786	1
63788	7571	3786	1
63789	3881	3786	1
63790	6428	3786	1
63791	2830	3786	1
63792	4244	3786	1
63793	4407	3786	1
63794	5429	3786	1
63795	4913	3786	1
63796	626	3786	1
63797	1438	3786	1
63798	826	3786	1
63799	1586	3786	1
63800	5892	3786	1
63801	7034	3786	1
63802	7006	3786	1
63803	2400	3786	1
63804	2027	3786	1
63805	1936	3786	1
63806	2453	3786	1
63807	8999	3786	1
63808	6347	3786	1
63809	3669	3786	1
63810	985	3786	1
63811	1719	3786	1
63812	4116	3786	1
63813	3521	3786	1
63814	9560	3786	1
63815	9605	3786	1
63816	6175	3786	1
63817	11079	3786	1
63818	8384	3786	1
63819	28	3786	1
63820	285	3786	1
63821	10406	3786	1
63822	3007	3786	1
63823	4582	3786	1
63824	558	3786	1
63825	5732	3786	1
63826	7513	3786	1
63827	10578	3786	1
63828	8167	3786	1
63829	8741	3786	1
63830	7128	3786	1
63831	9601	3786	1
63832	8899	3786	1
63833	4284	3786	1
63834	3091	3786	1
63835	5597	3786	1
63836	6130	3786	1
63837	5794	3786	1
63838	9168	3786	1
63839	4386	3786	1
63840	10038	3786	1
63841	6893	3786	1
63842	3605	3786	1
63843	10150	3786	1
63844	10367	3786	1
63845	9921	3786	-1
63846	11075	3786	-1
63847	2043	3786	-1
63848	5832	3786	-1
63849	9329	3786	0
63850	6267	10578	1
63851	11079	10578	1
63852	9854	10578	1
63853	854	10578	1
63854	1605	10578	1
63855	1148	10578	1
63856	3937	10578	1
63857	7519	10578	1
63858	1078	10578	1
63859	8096	10578	1
63860	5958	10578	1
63861	2184	10578	1
63862	4135	10578	1
63863	3286	10578	1
63864	614	10578	1
63865	6769	10578	1
63866	8961	10578	1
63867	2314	10578	1
63868	1150	10578	1
63869	4018	10578	1
63870	1213	10578	1
63871	3007	10578	1
63872	7090	10578	1
63873	10179	10578	1
63874	3352	10578	1
63875	1223	10578	1
63876	3578	10578	1
63877	654	10578	1
63878	6804	10578	1
63879	10326	10578	1
63880	7296	10578	1
63881	1765	10578	1
63882	2830	10578	1
63883	1271	10578	1
63884	9560	10578	1
63885	8899	10578	1
63886	324	10578	1
63887	7220	10578	1
63888	5750	10578	1
63889	2296	10578	1
63890	2304	10578	1
63891	110	10578	1
63892	9351	10578	1
63893	3209	10578	0
63894	458	6814	1
63895	6267	6814	1
63896	3007	6814	1
63897	1481	6814	1
63898	0	6814	1
63899	9758	6814	1
63900	2307	6814	1
63901	5429	6814	1
63902	9409	6814	1
63903	7960	6814	1
63904	320	6814	1
63905	784	6814	1
63906	5050	6814	1
63907	10544	6814	1
63908	5208	6814	1
63909	2027	6814	1
63910	9023	6814	1
63911	5616	6814	1
63912	2160	6814	1
63913	4591	6814	1
63914	6893	6814	1
63915	6639	6814	1
63916	110	6814	1
63917	11079	6814	1
63918	7711	6814	1
63919	614	6814	1
63920	7004	6814	1
63921	6966	6814	1
63922	9935	6814	1
63923	3826	6814	1
63924	9068	6814	1
63925	1086	6814	1
63926	4421	6814	1
63927	677	6814	1
63928	2198	6814	1
63929	3346	6814	1
63930	854	6814	1
63931	7379	6814	1
63932	2323	6814	1
63933	11328	6814	1
63934	7293	6814	1
63935	542	6814	1
63936	2253	6814	1
63937	8741	6814	1
63938	10903	6814	1
63939	1090	6814	1
63940	2184	6814	1
63941	1882	6814	1
63942	8612	6814	1
63943	5675	6814	1
63944	1315	6814	1
63945	11366	6814	1
63946	2776	6814	1
63947	4244	6814	1
63948	538	6814	1
63949	7214	6814	1
63950	8465	6814	1
63951	4596	6814	1
63952	6781	6814	1
63953	2314	6814	1
63954	7206	6814	1
63955	5661	6814	1
63956	9702	6814	1
63957	7220	6814	1
63958	10275	6814	1
63959	5569	6814	1
63960	9978	6814	1
63961	8899	6814	1
63962	4827	6814	1
63963	355	6814	1
63964	5750	6814	1
63965	2228	6814	1
63966	1458	6814	-1
63967	6022	6814	0
63968	7788	6814	0
63969	9560	6814	0
63970	972	6814	0
63971	9854	6814	0
63972	10530	6814	0
63973	6102	6814	0
63974	7519	7575	1
63975	2184	7575	1
63976	11328	7575	1
63977	3826	7575	1
63978	10179	7575	1
63979	626	7575	1
63980	5661	7575	1
63981	7500	7575	1
63982	7311	7575	1
63983	8014	7575	1
63984	3357	7575	1
63985	4152	7575	1
63986	4526	7575	1
63987	1170	7575	1
63988	4538	7575	1
63989	742	7575	1
63990	6267	7575	1
63991	6764	7575	1
63992	6295	7575	1
63993	2540	7575	1
63994	3209	7575	1
63995	1135	7575	1
63996	10861	7575	1
63997	8438	7575	1
63998	1495	7575	1
63999	650	7575	1
64000	3694	7575	1
64001	1271	7575	1
64002	1605	7575	1
64003	445	7575	1
64004	8174	7575	1
64005	5958	7575	1
64006	6631	7575	1
64007	614	7575	1
64008	4135	7575	1
64009	3578	7575	1
64010	1765	7575	1
64011	1213	7575	1
64012	5168	7575	1
64013	9854	7575	1
64014	7719	7575	1
64015	9275	7575	1
64016	6966	7575	1
64017	5576	7575	1
64018	2830	7575	1
64019	5532	7575	1
64020	9935	7575	1
64021	6746	7575	1
64022	11079	7575	1
64023	5565	7575	1
64024	8883	7575	1
64025	1223	7575	1
64026	9047	7575	1
64027	5531	7575	1
64028	9169	7575	1
